func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.00411888
convert(COO,CRS)	CRS	float	20000	20000	0.00759202
convert(COO,CRS)	CRS	float	30000	30000	0.0108745
convert(COO,CRS)	CRS	float	40000	40000	0.0132264
convert(COO,CRS)	CRS	float	50000	50000	0.0209467
convert(COO,CRS)	CRS	float	60000	60000	0.0308493
convert(COO,CRS)	CRS	float	70000	70000	0.035728
convert(COO,CRS)	CRS	float	80000	80000	0.0409261
convert(COO,CRS)	CRS	float	90000	90000	0.0453177
convert(COO,CRS)	CRS	float	100000	100000	0.0501538
convert(COO,CRS)	CRS	double	10000	10000	0.00330993
convert(COO,CRS)	CRS	double	20000	20000	0.00638255
convert(COO,CRS)	CRS	double	30000	30000	0.0124454
convert(COO,CRS)	CRS	double	40000	40000	0.0239436
convert(COO,CRS)	CRS	double	50000	50000	0.0291884
convert(COO,CRS)	CRS	double	60000	60000	0.0418946
convert(COO,CRS)	CRS	double	70000	70000	0.048736
convert(COO,CRS)	CRS	double	80000	80000	0.0556573
convert(COO,CRS)	CRS	double	90000	90000	0.062663
convert(COO,CRS)	CRS	double	100000	100000	0.0695332
