func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	1.67685e-05	0.119271	0.477085
sv_div	float	2000	1.79128e-05	0.223304	0.893216
sv_div	float	4000	1.95011e-05	0.410233	1.64093
sv_div	float	8000	2.38656e-05	0.670421	2.68168
sv_div	float	16000	3.21103e-05	0.996565	3.98626
sv_div	float	32000	4.81697e-05	1.32864	5.31454
sv_div	float	64000	0.000165531	0.77327	3.09308
sv_div	float	128000	0.000142348	1.79841	7.19362
sv_div	float	256000	0.000260982	1.96182	7.84728
sv_div	float	512000	0.000509479	2.0099	8.03959
sv_div	float	1024000	0.000908687	2.2538	9.0152
sv_div	float	2048000	0.00170545	2.40171	9.60685
sv_div	float	4096000	0.00479287	1.7092	6.83682
sv_div	float	8192000	0.015879	1.0318	4.12721
sv_div	float	16384000	0.0381763	0.858334	3.43334
sv_div	float	32768000	0.0863501	0.758957	3.03583
sv_div	float	65536000	0.146316	0.895814	3.58326
sv_div	double	1000	2.03368e-05	0.0983439	0.786751
sv_div	double	2000	2.47157e-05	0.16184	1.29472
sv_div	double	4000	3.13178e-05	0.255446	2.04357
sv_div	double	8000	5.19171e-05	0.308184	2.46547
sv_div	double	16000	7.48169e-05	0.427711	3.42169
sv_div	double	32000	0.000132959	0.481353	3.85082
sv_div	double	64000	0.000230741	0.554735	4.43788
sv_div	double	128000	0.000371252	0.689558	5.51646
sv_div	double	256000	0.000451171	1.13482	9.0786
sv_div	double	512000	0.000861802	1.18821	9.50566
sv_div	double	1024000	0.00175367	1.16783	9.34268
sv_div	double	2048000	0.0043871	0.933646	7.46917
sv_div	double	4096000	0.0137764	0.594641	4.75713
sv_div	double	8192000	0.0402918	0.406634	3.25307
sv_div	double	16384000	0.0822734	0.398282	3.18625
sv_div	double	32768000	0.164812	0.39764	3.18112
sv_div	double	65536000	0.297986	0.43986	3.51888
