func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	vector	float	1000	5.40038e-05	0.0185172	0.148138
tanh	vector	float	10000	6.00567e-05	0.166509	1.33207
tanh	vector	float	100000	0.000207145	0.482753	3.86202
tanh	vector	float	1000000	0.00134335	0.744406	5.95525
tanh	vector	float	10000000	0.0138648	0.72125	5.77
tanh	vector	float	100000000	0.133847	0.747123	5.97698
tanh	vector	double	1000	2.64513e-05	0.0378053	0.604885
tanh	vector	double	10000	5.83223e-05	0.171461	2.74338
tanh	vector	double	100000	0.000213501	0.468382	7.49411
tanh	vector	double	1000000	0.00118188	0.846112	13.5378
tanh	vector	double	10000000	0.011989	0.834099	13.3456
tanh	vector	double	100000000	0.120289	0.831332	13.3013
